CODIGO_UNICO	TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	NOTAS_EM	PRUEBA_LENGUAJE	PRUEBA_MATEMATICAS	PRUEBA_HISTORIA	PRUEBA_CIENCIAS	OTROS	VACANTES_PRIMER_SEMESTRE	VACANTES_SEGUNDO_SEMESTRE	VALOR_MATRICULA	VALOR_ARANCEL	DURACION_SEMESTRES	AREA	ACREDITACION_CARRERA
I101S1C42J1V1	INSTITUTO PROFESIONAL	IP LIBERTADOR DE LOS ANDES	CASA CENTRAL (LOS ANDES)	V REGIÓN	TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION PUBLICA	Diurno	0	0	0	0	0	0	30	30	 126.000 	 1.030.000 	5	Ciencias Sociales	No Acreditada
I101S1C42J2V1	INSTITUTO PROFESIONAL	IP LIBERTADOR DE LOS ANDES	CASA CENTRAL (LOS ANDES)	V REGIÓN	TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION PUBLICA	Vespertino	0	0	0	0	0	0	30	30	 126.000 	 1.030.000 	5	Ciencias Sociales	No Acreditada
I101S1C43J1V1	INSTITUTO PROFESIONAL	IP LIBERTADOR DE LOS ANDES	CASA CENTRAL (LOS ANDES)	V REGIÓN	TECNICO DE NIVEL SUPERIOR EN TRADUCCION INGLES/ESPAÑOL	Diurno	0	0	0	0	0	0	30	30	 126.000 	 1.030.000 	5	Humanidades	No Acreditada
I101S1C43J2V1	INSTITUTO PROFESIONAL	IP LIBERTADOR DE LOS ANDES	CASA CENTRAL (LOS ANDES)	V REGIÓN	TECNICO DE NIVEL SUPERIOR EN TRADUCCION INGLES/ESPAÑOL	Vespertino	0	0	0	0	0	0	30	30	 126.000 	 1.030.000 	5	Humanidades	No Acreditada
I101S1C44J1V1	INSTITUTO PROFESIONAL	IP LIBERTADOR DE LOS ANDES	CASA CENTRAL (LOS ANDES)	V REGIÓN	TRADUCTOR E INTERPRETE INGLES/ESPAÑOL	Diurno	0	0	0	0	0	0	30	30	 158.000 	 1.480.000 	8	Humanidades	No Acreditada
I101S1C44J2V1	INSTITUTO PROFESIONAL	IP LIBERTADOR DE LOS ANDES	CASA CENTRAL (LOS ANDES)	V REGIÓN	TRADUCTOR E INTERPRETE INGLES/ESPAÑOL	Vespertino	0	0	0	0	0	0	30	30	 158.000 	 1.480.000 	8	Humanidades	No Acreditada
I101S1C9J1V1	INSTITUTO PROFESIONAL	IP LIBERTADOR DE LOS ANDES	CASA CENTRAL (LOS ANDES)	V REGIÓN	PSICOPEDAGOGIA	Diurno	0	0	0	0	0	0	30	30	 158.000 	 1.480.000 	8	Ciencias Sociales	No Acreditada
I101S1C9J2V1	INSTITUTO PROFESIONAL	IP LIBERTADOR DE LOS ANDES	CASA CENTRAL (LOS ANDES)	V REGIÓN	PSICOPEDAGOGIA	Vespertino	0	0	0	0	0	0	30	30	 158.000 	 1.480.000 	8	Ciencias Sociales	No Acreditada
I103S1C1J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	CONTADOR AUDITOR CON MENCION BANCA E INSTITUCIONES FINANCIERAS	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S1C1J1V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	CONTADOR AUDITOR CON MENCION BANCA E INSTITUCIONES FINANCIERAS	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S1C1J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	CONTADOR AUDITOR CON MENCION BANCA E INSTITUCIONES FINANCIERAS	Vespertino	0	0	0	0	0	0	30	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S1C1J2V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	CONTADOR AUDITOR CON MENCION BANCA E INSTITUCIONES FINANCIERAS	Vespertino	0	0	0	0	0	0	20	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S1C27J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA EN CONTROL DE GESTION	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S1C27J1V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA EN CONTROL DE GESTION	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S1C27J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA EN CONTROL DE GESTION	Vespertino	0	0	0	0	0	0	20	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S1C27J2V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA EN CONTROL DE GESTION	Vespertino	0	0	0	0	0	0	20	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S1C2J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO FINANCIERO	Diurno	0	0	0	0	0	0	115	0	 120.000 	 1.250.000 	4	Administración y Comercio	No Acreditada
I103S1C2J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO FINANCIERO	Vespertino	0	0	0	0	0	0	295	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S1C2J3V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO FINANCIERO	Semipresencial	0	0	0	0	0	0	50	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S1C41J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN GESTION DE SERVICIOS FINANCIEROS	Diurno	0	0	0	0	0	0	25	0	 120.000 	 1.250.000 	4	Administración y Comercio	No Acreditada
I103S1C41J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN GESTION DE SERVICIOS FINANCIEROS	Vespertino	0	0	0	0	0	0	25	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S1C47J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN COMERCIO INTERNACIONAL	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.250.000 	4	Administración y Comercio	No Acreditada
I103S1C47J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN COMERCIO INTERNACIONAL	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S1C4J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA FINANCIERA	Diurno	0	0	0	0	0	0	20	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S1C4J1V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA FINANCIERA	Diurno	0	0	0	0	0	0	20	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S1C4J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA FINANCIERA	Vespertino	0	0	0	0	0	0	80	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S1C4J2V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA FINANCIERA	Vespertino	0	0	0	0	0	0	20	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S1C5J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN COMERCIO INTERNACIONAL MENCION TRATADOS DE LIBRE COMERCIO	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.250.000 	4	Administración y Comercio	No Acreditada
I103S1C5J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN COMERCIO INTERNACIONAL MENCION TRATADOS DE LIBRE COMERCIO	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S1C6J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN GESTION DE SERVICIOS FINANCIEROS CON ESPECIALIDAD	Diurno	0	0	0	0	0	0	25	0	 120.000 	 1.250.000 	4	Administración y Comercio	No Acreditada
I103S1C6J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN GESTION DE SERVICIOS FINANCIEROS CON ESPECIALIDAD	Vespertino	0	0	0	0	0	0	25	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S1C81J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	CONTADOR DE EMPRESAS FINANCIERAS	Diurno	0	0	0	0	0	0	35	0	 120.000 	 1.250.000 	4	Administración y Comercio	No Acreditada
I103S1C81J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	CONTADOR DE EMPRESAS FINANCIERAS	Vespertino	0	0	0	0	0	0	25	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S1C82J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	4	Administración y Comercio	No Acreditada
I103S1C82J1V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Diurno	0	0	0	0	0	0	20	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S1C82J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Vespertino	0	0	0	0	0	0	20	0	 120.000 	 1.350.000 	4	Administración y Comercio	No Acreditada
I103S1C82J2V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Vespertino	0	0	0	0	0	0	20	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S1C83J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Diurno	0	0	0	0	0	0	35	0	 120.000 	 1.250.000 	4	Administración y Comercio	No Acreditada
I103S1C83J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Vespertino	0	0	0	0	0	0	25	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S4C1J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	CONTADOR AUDITOR CON MENCION BANCA E INSTITUCIONES FINANCIERAS	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S4C1J1V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	CONTADOR AUDITOR CON MENCION BANCA E INSTITUCIONES FINANCIERAS	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S4C1J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	CONTADOR AUDITOR CON MENCION BANCA E INSTITUCIONES FINANCIERAS	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	5	Administración y Comercio	No Acreditada
I103S4C1J2V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	CONTADOR AUDITOR CON MENCION BANCA E INSTITUCIONES FINANCIERAS	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S4C27J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	INGENIERIA EN CONTROL DE GESTION	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S4C27J1V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	INGENIERIA EN CONTROL DE GESTION	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S4C27J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	INGENIERIA EN CONTROL DE GESTION	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S4C27J2V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	INGENIERIA EN CONTROL DE GESTION	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S4C2J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	TECNICO FINANCIERO	Diurno	0	0	0	0	0	0	25	0	 120.000 	 1.250.000 	4	Administración y Comercio	No Acreditada
I103S4C2J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	TECNICO FINANCIERO	Vespertino	0	0	0	0	0	0	15	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S4C41J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	TECNICO EN GESTION DE SERVICIOS FINANCIEROS	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.250.000 	4	Administración y Comercio	No Acreditada
I103S4C41J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	TECNICO EN GESTION DE SERVICIOS FINANCIEROS	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S4C47J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	TECNICO EN COMERCIO INTERNACIONAL	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.250.000 	4	Administración y Comercio	No Acreditada
I103S4C47J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	TECNICO EN COMERCIO INTERNACIONAL	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S4C4J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	INGENIERIA FINANCIERA	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S4C4J1V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	INGENIERIA FINANCIERA	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S4C4J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	INGENIERIA FINANCIERA	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S4C4J2V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	INGENIERIA FINANCIERA	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S4C5J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	TECNICO EN COMERCIO INTERNACIONAL MENCION TRATADOS DE LIBRE COMERCIO	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.250.000 	4	Administración y Comercio	No Acreditada
I103S4C5J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	TECNICO EN COMERCIO INTERNACIONAL MENCION TRATADOS DE LIBRE COMERCIO	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S4C6J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	TECNICO EN GESTION DE SERVICIOS FINANCIEROS CON ESPECIALIDAD	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.250.000 	4	Administración y Comercio	No Acreditada
I103S4C6J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	TECNICO EN GESTION DE SERVICIOS FINANCIEROS CON ESPECIALIDAD	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S4C81J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	CONTADOR DE EMPRESAS FINANCIERAS	Diurno	0	0	0	0	0	0	25	0	 120.000 	 1.250.000 	4	Administración y Comercio	No Acreditada
I103S4C81J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	CONTADOR DE EMPRESAS FINANCIERAS	Vespertino	0	0	0	0	0	0	15	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S4C82J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	INGENIERIA EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	4	Administración y Comercio	No Acreditada
I103S4C82J1V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	INGENIERIA EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S4C82J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	INGENIERIA EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	4	Administración y Comercio	No Acreditada
I103S4C82J2V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	INGENIERIA EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S4C83J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	TECNICO EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Diurno	0	0	0	0	0	0	23	0	 120.000 	 1.250.000 	4	Administración y Comercio	No Acreditada
I103S4C83J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	TECNICO EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Vespertino	0	0	0	0	0	0	15	0	 120.000 	 1.250.000 	5	Administración y Comercio	No Acreditada
I103S5C1J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE CONCEPCION	VIII REGIÓN	CONTADOR AUDITOR CON MENCION BANCA E INSTITUCIONES FINANCIERAS	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S5C1J1V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE CONCEPCION	VIII REGIÓN	CONTADOR AUDITOR CON MENCION BANCA E INSTITUCIONES FINANCIERAS	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S5C1J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE CONCEPCION	VIII REGIÓN	CONTADOR AUDITOR CON MENCION BANCA E INSTITUCIONES FINANCIERAS	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S5C1J2V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE CONCEPCION	VIII REGIÓN	CONTADOR AUDITOR CON MENCION BANCA E INSTITUCIONES FINANCIERAS	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S5C27J1V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE CONCEPCION	VIII REGIÓN	INGENIERIA EN CONTROL DE GESTION	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S5C27J1V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE CONCEPCION	VIII REGIÓN	INGENIERIA EN CONTROL DE GESTION	Diurno	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	8	Administración y Comercio	No Acreditada
I103S5C27J2V1	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE CONCEPCION	VIII REGIÓN	INGENIERIA EN CONTROL DE GESTION	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
I103S5C27J2V2	INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE CONCEPCION	VIII REGIÓN	INGENIERIA EN CONTROL DE GESTION	Vespertino	0	0	0	0	0	0	0	0	 120.000 	 1.350.000 	9	Administración y Comercio	No Acreditada
