CODIGO_UNICO	TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	NOTAS_EM	PRUEBA_LENGUAJE	PRUEBA_MATEMATICAS	PRUEBA_HISTORIA	PRUEBA_CIENCIAS	OTROS	VACANTES_PRIMER_SEMESTRE	VACANTES_SEGUNDO_SEMESTRE	VALOR_MATRICULA	VALOR_ARANCEL	DURACION_SEMESTRES	AREA	ACREDITACION_CARRERA
I155S2C6J1V1	INSTITUTO PROFESIONAL	IP LOS LEONES	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	DISE„O GRAFICO PUBLICITARIO	Diurno	0	0	0	0	0	100	329	36	 64.000 	 1.008.000 	8	Arte y Arquitectura	No Acreditada
I155S2C6J1V2	INSTITUTO PROFESIONAL	IP LOS LEONES	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	DISE„O GRAFICO PUBLICITARIO	Diurno	0	0	0	0	0	100	329	36	 64.000 	 1.008.000 	5	Arte y Arquitectura	No Acreditada
I155S2C6J2V1	INSTITUTO PROFESIONAL	IP LOS LEONES	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	DISE„O GRAFICO PUBLICITARIO	Vespertino	0	0	0	0	0	100	206	0	 64.000 	 1.032.000 	8	Arte y Arquitectura	No Acreditada
I155S2C6J2V2	INSTITUTO PROFESIONAL	IP LOS LEONES	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	DISE„O GRAFICO PUBLICITARIO	Vespertino	0	0	0	0	0	100	206	0	 64.000 	 1.032.000 	5	Arte y Arquitectura	No Acreditada
I155S2C7J1V1	INSTITUTO PROFESIONAL	IP LOS LEONES	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	PSICOPEDAGOGIA	Diurno	0	0	0	0	0	100	288	35	 61.000 	 924.000 	8	Ciencias Sociales	No Acreditada
I155S2C7J2V1	INSTITUTO PROFESIONAL	IP LOS LEONES	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	PSICOPEDAGOGIA	Vespertino	0	0	0	0	0	100	237	0	 61.000 	 936.000 	8	Ciencias Sociales	No Acreditada
I155S2C9J1V1	INSTITUTO PROFESIONAL	IP LOS LEONES	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	SERVICIO SOCIAL	Diurno	0	0	0	0	0	100	302	35	 63.000 	 936.000 	8	Ciencias Sociales	No Acreditada
I155S2C9J1V2	INSTITUTO PROFESIONAL	IP LOS LEONES	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	SERVICIO SOCIAL	Diurno	0	0	0	0	0	100	302	35	 63.000 	 936.000 	5	Ciencias Sociales	No Acreditada
I155S2C9J2V1	INSTITUTO PROFESIONAL	IP LOS LEONES	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	SERVICIO SOCIAL	Vespertino	0	0	0	0	0	100	351	0	 63.000 	 960.000 	8	Ciencias Sociales	No Acreditada
I155S2C9J2V2	INSTITUTO PROFESIONAL	IP LOS LEONES	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	SERVICIO SOCIAL	Vespertino	0	0	0	0	0	100	351	0	 63.000 	 960.000 	5	Ciencias Sociales	No Acreditada
I162S2C1J1V1	INSTITUTO PROFESIONAL	IP CIISA	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA	Diurno	0	0	0	0	0	0	20	20	 78.000 	 1.026.000 	8	Tecnolog’a	No Acreditada
I162S2C1J2V1	INSTITUTO PROFESIONAL	IP CIISA	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA	Vespertino	0	0	0	0	0	0	50	30	 78.000 	 1.248.000 	8	Tecnolog’a	No Acreditada
I162S2C2J1V1	INSTITUTO PROFESIONAL	IP CIISA	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	TECNICO EN PROGRAMACION COMPUTACIONAL	Diurno	0	0	0	0	0	0	30	20	 78.000 	 927.600 	5	Tecnolog’a	No Acreditada
I162S2C2J2V1	INSTITUTO PROFESIONAL	IP CIISA	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	TECNICO EN PROGRAMACION COMPUTACIONAL	Vespertino	0	0	0	0	0	0	50	30	 78.000 	 1.035.000 	5	Tecnolog’a	No Acreditada
I162S2C3J1V1	INSTITUTO PROFESIONAL	IP CIISA	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION EN TELEMATICA	Diurno	0	0	0	0	0	0	20	20	 78.000 	 1.131.600 	8	Tecnolog’a	No Acreditada
I162S2C3J2V1	INSTITUTO PROFESIONAL	IP CIISA	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION EN TELEMATICA	Vespertino	0	0	0	0	0	0	50	30	 78.000 	 1.326.000 	8	Tecnolog’a	No Acreditada
I162S2C6J1V1	INSTITUTO PROFESIONAL	IP CIISA	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	CONSTRUCCION Y ADMINISTRACION DE REDES ANALOGICAS Y DIGITALES	Diurno	0	0	0	0	0	0	30	20	 78.000 	 1.026.000 	5	Tecnolog’a	No Acreditada
I162S2C6J2V1	INSTITUTO PROFESIONAL	IP CIISA	CASA CENTRAL (SANTIAGO)	REGIîN METROPOLITANA	CONSTRUCCION Y ADMINISTRACION DE REDES ANALOGICAS Y DIGITALES	Vespertino	0	0	0	0	0	0	100	50	 78.000 	 1.182.000 	5	Tecnolog’a	No Acreditada
I165S10C102J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	CONTADOR AUDITOR	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	9	Administraci—n y Comercio	No Acreditada
I165S10C102J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	CONTADOR AUDITOR	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Administraci—n y Comercio	No Acreditada
I165S10C102J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	CONTADOR AUDITOR	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Administraci—n y Comercio	No Acreditada
I165S10C103J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA INDUSTRIAL	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	9	Tecnolog’a	No Acreditada
I165S10C103J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA INDUSTRIAL	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Tecnolog’a	No Acreditada
I165S10C103J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA INDUSTRIAL	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Tecnolog’a	No Acreditada
I165S10C105J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	PLANIFICACION SOCIAL	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	9	Ciencias Sociales	No Acreditada
I165S10C105J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	PLANIFICACION SOCIAL	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Ciencias Sociales	No Acreditada
I165S10C105J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	PLANIFICACION SOCIAL	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Ciencias Sociales	No Acreditada
I165S10C106J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN DESARROLLO COMUNITARIO	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	5	Ciencias Sociales	No Acreditada
I165S10C106J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN DESARROLLO COMUNITARIO	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Ciencias Sociales	No Acreditada
I165S10C106J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN DESARROLLO COMUNITARIO	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Ciencias Sociales	No Acreditada
I165S10C107J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO JURIDICO	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	5	Derecho	No Acreditada
I165S10C107J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO JURIDICO	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Derecho	No Acreditada
I165S10C107J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO JURIDICO	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Derecho	No Acreditada
I165S10C12J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA EN INFORMATICA	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	9	Tecnolog’a	No Acreditada
I165S10C12J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA EN INFORMATICA	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Tecnolog’a	No Acreditada
I165S10C12J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA EN INFORMATICA	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Tecnolog’a	No Acreditada
I165S10C138J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E CONTADOR AUDITOR PARA TECNICOS	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C138J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E CONTADOR AUDITOR PARA TECNICOS	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C13J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA EN PREVENCION DE RIESGOS	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	9	Tecnolog’a	No Acreditada
I165S10C13J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA EN PREVENCION DE RIESGOS	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Tecnolog’a	No Acreditada
I165S10C13J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA EN PREVENCION DE RIESGOS	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Tecnolog’a	No Acreditada
I165S10C142J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E INGENIERIA EN PREVENCION DE RIESGOS PARA TECNICOS	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Tecnolog’a	No Acreditada
I165S10C142J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E INGENIERIA EN PREVENCION DE RIESGOS PARA TECNICOS	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Tecnolog’a	No Acreditada
I165S10C14J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA EN TURISMO	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	9	Administraci—n y Comercio	No Acreditada
I165S10C14J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA EN TURISMO	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Administraci—n y Comercio	No Acreditada
I165S10C14J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA EN TURISMO	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Administraci—n y Comercio	No Acreditada
I165S10C15J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	ORIENTACION FAMILIAR, MENCION RELACIONES HUMANAS	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	9	Ciencias Sociales	No Acreditada
I165S10C15J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	ORIENTACION FAMILIAR, MENCION RELACIONES HUMANAS	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Ciencias Sociales	No Acreditada
I165S10C15J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	ORIENTACION FAMILIAR, MENCION RELACIONES HUMANAS	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Ciencias Sociales	No Acreditada
I165S10C17J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E CONSTRUCCION CIVIL PARA TECNICOS	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Tecnolog’a	No Acreditada
I165S10C17J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E CONSTRUCCION CIVIL PARA TECNICOS	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Tecnolog’a	No Acreditada
I165S10C18J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E INGENIERIA EN ADMINISTRACION DE EMPRESAS PARA TECNICOS	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C18J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E INGENIERIA EN ADMINISTRACION DE EMPRESAS PARA TECNICOS	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C19J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E INGENIERIA EN ADMINISTRACION JURIDICA PARA TECNICOS	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Derecho	No Acreditada
I165S10C19J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E INGENIERIA EN ADMINISTRACION JURIDICA PARA TECNICOS	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Derecho	No Acreditada
I165S10C25J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E INGENIERIA EN INFORMATICA PARA TECNICOS	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Tecnolog’a	No Acreditada
I165S10C25J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E INGENIERIA EN INFORMATICA PARA TECNICOS	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Tecnolog’a	No Acreditada
I165S10C29J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E PLANIFICACION SOCIAL PARA TECNICOS	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Ciencias Sociales	No Acreditada
I165S10C29J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E PLANIFICACION SOCIAL PARA TECNICOS	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Ciencias Sociales	No Acreditada
I165S10C2J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	CONSTRUCCION CIVIL	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	9	Tecnolog’a	No Acreditada
I165S10C2J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	CONSTRUCCION CIVIL	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Tecnolog’a	No Acreditada
I165S10C2J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	CONSTRUCCION CIVIL	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Tecnolog’a	No Acreditada
I165S10C30J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E PSICOPEDAGOGIA, MENCION EN DESARROLLO INFANTIL PARA TECNICOS	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Ciencias Sociales	No Acreditada
I165S10C30J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E PSICOPEDAGOGIA, MENCION EN DESARROLLO INFANTIL PARA TECNICOS	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Ciencias Sociales	No Acreditada
I165S10C34J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	PSICOPEDAGOGIA	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	9	Ciencias Sociales	No Acreditada
I165S10C34J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	PSICOPEDAGOGIA	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Ciencias Sociales	No Acreditada
I165S10C34J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	PSICOPEDAGOGIA	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Ciencias Sociales	No Acreditada
I165S10C36J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN ADMINISTRACION DE EMPRESAS	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C36J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN ADMINISTRACION DE EMPRESAS	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C36J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN ADMINISTRACION DE EMPRESAS	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C38J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN ADMINISTRACION PUBLICA	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	5	Ciencias Sociales	No Acreditada
I165S10C38J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN ADMINISTRACION PUBLICA	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Ciencias Sociales	No Acreditada
I165S10C38J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN ADMINISTRACION PUBLICA	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Ciencias Sociales	No Acreditada
I165S10C39J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN COMERCIO EXTERIOR	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C39J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN COMERCIO EXTERIOR	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C39J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN COMERCIO EXTERIOR	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C3J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	CONTADOR GENERAL	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C3J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	CONTADOR GENERAL	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C3J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	CONTADOR GENERAL	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C40J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN CONSTRUCCION	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	5	Tecnolog’a	No Acreditada
I165S10C40J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN CONSTRUCCION	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Tecnolog’a	No Acreditada
I165S10C40J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN CONSTRUCCION	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Tecnolog’a	No Acreditada
I165S10C43J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN EDUCACION DIFERENCIAL	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	5	Educaci—n	No Acreditada
I165S10C43J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN EDUCACION DIFERENCIAL	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Educaci—n	No Acreditada
I165S10C43J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN EDUCACION DIFERENCIAL	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Educaci—n	No Acreditada
I165S10C44J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN EDUCACION PARVULARIA	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	5	Educaci—n	No Acreditada
I165S10C44J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN EDUCACION PARVULARIA	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Educaci—n	No Acreditada
I165S10C471J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E INGENIERIA EN COMERCIO INTERNACIONAL PARA TECNICOS	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C471J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	P/E INGENIERIA EN COMERCIO INTERNACIONAL PARA TECNICOS	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C47J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN INFORMATICA	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	5	Tecnolog’a	No Acreditada
I165S10C47J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN INFORMATICA	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Tecnolog’a	No Acreditada
I165S10C47J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN INFORMATICA	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Tecnolog’a	No Acreditada
I165S10C482J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	PSICOPEDAGOGIA MENCION DESARROLLO INFANTIL	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Ciencias Sociales	No Acreditada
I165S10C48J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN PREVENCION DE RIESGOS	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	5	Tecnolog’a	No Acreditada
I165S10C48J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN PREVENCION DE RIESGOS	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Tecnolog’a	No Acreditada
I165S10C48J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN PREVENCION DE RIESGOS	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Tecnolog’a	No Acreditada
I165S10C496J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN GESTION DEPORTIVA	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	5	Educaci—n	No Acreditada
I165S10C496J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN GESTION DEPORTIVA	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Educaci—n	No Acreditada
I165S10C496J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN GESTION DEPORTIVA	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Educaci—n	No Acreditada
I165S10C499J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA EN ADMINISTRACION DE EMPRESAS, MENCION GESTION BANCARIA	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	9	Administraci—n y Comercio	No Acreditada
I165S10C499J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA EN ADMINISTRACION DE EMPRESAS, MENCION GESTION BANCARIA	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Administraci—n y Comercio	No Acreditada
I165S10C499J5V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	INGENIERIA EN ADMINISTRACION DE EMPRESAS, MENCION GESTION BANCARIA	Otro	0	0	0	0	0	0	40	0	 -   	 920.000 	9	Administraci—n y Comercio	No Acreditada
I165S10C49J1V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN TURISMO	Diurno	0	0	0	0	0	0	40	0	 -   	 650.000 	5	Administraci—n y Comercio	No Acreditada
I165S10C49J2V1	INSTITUTO PROFESIONAL	IP LOS LAGOS	SEDE VALPARAISO	V REGIîN	TECNICO EN TURISMO	Vespertino	0	0	0	0	0	0	40	0	 -   	 920.000 	5	Administraci—n y Comercio	No Acreditada
