TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	ACREDITACION_CARRERA	TOTAL_MATRICULADOS	TOTAL_MATRICULADOS_PRIMER_AÑO
INSTITUTO PROFESIONAL	IP AIEP	SEDE CALAMA	II REGIÓN	TECNICO EN GESTION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	53	33
INSTITUTO PROFESIONAL	IP AIEP	SEDE CALAMA	II REGIÓN	TECNICO EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS	Vespertino	No Acreditada	88	49
INSTITUTO PROFESIONAL	IP AIEP	SEDE CALAMA	II REGIÓN	INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	5	
INSTITUTO PROFESIONAL	IP AIEP	SEDE CALAMA	II REGIÓN	TECNICO EN ODONTOLOGIA	Diurno	No Acreditada	55	21
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	PSICOPEDAGOGIA	Diurno	No Acreditada	113	61
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO HOTELERIA Y TURISMO CON MENCION EN TURISMO	Diurno	No Acreditada	36	
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS	Vespertino	No Acreditada	88	20
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	PROGRAMACION Y ANALISIS DE SISTEMAS	Diurno	No Acreditada	19	
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	PROGRAMACION Y ANALISIS DE SISTEMAS	Vespertino	No Acreditada	67	30
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	PERSONAL TRAINER	Diurno	No Acreditada	107	61
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	PERSONAL TRAINER	Vespertino	No Acreditada	62	28
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	DISEÑO GRAFICO	Diurno	No Acreditada	26	26
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN CONSTRUCCION	Diurno	No Acreditada	67	29
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN CONSTRUCCION	Vespertino	No Acreditada	113	66
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	PREVENCION DE RIESGOS	Diurno	No Acreditada	189	76
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	PREVENCION DE RIESGOS	Vespertino	No Acreditada	207	132
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TRABAJO SOCIAL	Diurno	No Acreditada	170	49
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TRABAJO SOCIAL	Vespertino	No Acreditada	209	31
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	ASISTENTE DE PARVULO	Diurno	No Acreditada	166	73
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO JURIDICO	Diurno	No Acreditada	59	23
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO JURIDICO	Vespertino	No Acreditada	61	24
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN ENFERMERIA MENCION EN GINECOOBSTETRICIA	Diurno	No Acreditada	209	80
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	COMUNICACION Y RELACIONES PUBLICAS	Diurno	No Acreditada	59	30
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO DEPORTIVO	Diurno	No Acreditada	113	36
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO DEPORTIVO	Vespertino	No Acreditada	52	35
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN SONIDO	Diurno	No Acreditada	49	24
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN SONIDO	Vespertino	No Acreditada	41	20
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS	Vespertino	No Acreditada	17	
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	INGENIERIA DE EJECUCION EN SONIDO	Diurno	No Acreditada	48	20
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN ENFERMERIA E INSTRUMENTACION QUIRURGICA	Diurno	No Acreditada	29	29
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN TURISMO	Diurno	No Acreditada	23	23
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN ENFERMERIA MENCION EN URGENCIA	Diurno	No Acreditada	211	79
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN ENFERMERIA MENCION EN URGENCIA	Vespertino	No Acreditada	168	99
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN ENFERMERIA MENCION EN PEDIATRIA	Diurno	No Acreditada	188	80
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	PELUQUERIA	Diurno	No Acreditada	66	36
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN MARKETING	Diurno	No Acreditada	4	
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN MARKETING	Vespertino	No Acreditada	2	
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	INGENIERIA EN PREVENCION DE RIESGOS	Diurno	No Acreditada	89	43
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	INGENIERIA EN PREVENCION DE RIESGOS	Vespertino	No Acreditada	111	39
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN GESTION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	50	21
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN GESTION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	71	41
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN GESTION DE EMPRESAS MENCION MARKETING	Diurno	No Acreditada	27	14
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN GESTION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	71	39
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS	Diurno	No Acreditada	57	29
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS	Vespertino	No Acreditada	122	65
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN TRABAJO SOCIAL	Diurno	No Acreditada	182	102
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN TRABAJO SOCIAL	Vespertino	No Acreditada	133	74
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	2	
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	102	29
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	TECNICO EN ODONTOLOGIA	Diurno	No Acreditada	148	64
INSTITUTO PROFESIONAL	IP AIEP	SEDE VIÑA DEL MAR	V REGIÓN	CONTABILIDAD GENERAL	Vespertino	No Acreditada	61	32
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	PSICOPEDAGOGIA	Diurno	No Acreditada	76	43
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO HOTELERIA Y TURISMO CON MENCION EN TURISMO	Diurno	No Acreditada	65	1
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	DISEÑO DE VESTUARIO PROFESIONAL MENCION ALTA COSTURA	Diurno	No Acreditada	162	44
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	123	32
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	126	44
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	142	55
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS	Vespertino	No Acreditada	195	80
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ADMINISTRACION DE EMPRESAS MENCION COMERCIO EXTERIOR	Diurno	No Acreditada	1	
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ADMINISTRACION DE EMPRESAS MENCION COMERCIO EXTERIOR	Vespertino	No Acreditada	102	51
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	125	67
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS	Vespertino	No Acreditada	189	99
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	PROGRAMACION Y ANALISIS DE SISTEMAS	Diurno	No Acreditada	98	34
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	PROGRAMACION Y ANALISIS DE SISTEMAS	Vespertino	No Acreditada	105	51
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	PROGRAMACION Y ANALISIS DE SISTEMAS	Vespertino	No Acreditada	51	19
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	DISEÑO GRAFICO	Diurno	No Acreditada	95	41
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	DISEÑO GRAFICO	Vespertino	No Acreditada	73	37
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS	Vespertino	No Acreditada	71	32
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS	Vespertino	No Acreditada	86	36
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN DISEÑO DE VESTUARIO	Diurno	No Acreditada	146	70
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN DISEÑO DE VESTUARIO	Vespertino	No Acreditada	91	42
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	CONSTRUCCION CIVIL	Diurno	No Acreditada	62	18
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	CONSTRUCCION CIVIL	Vespertino	No Acreditada	167	31
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	CONSTRUCCION CIVIL	Vespertino	No Acreditada	169	49
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	DIBUJO DE ARQUITECTURA Y OBRAS CIVILES	Vespertino	No Acreditada	56	23
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN DISEÑO DE ESPACIOS Y EQUIPAMIENTO	Diurno	No Acreditada	67	34
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	ESTETICA PROFESIONAL	Diurno	No Acreditada	109	46
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA MENCION ONCOLOGIA	Diurno	No Acreditada	100	51
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN SALUD NATURAL Y TERAPIAS COMPLEMENTARIAS	Diurno	No Acreditada	131	57
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ARTES Y GESTION CULTURAL	Diurno	No Acreditada	109	49
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN INFORMATICA MENCION ADMINISTRACION DE BASES DE DATOS	Vespertino	No Acreditada	37	19
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN ADMINISTRACION DE REDES	Vespertino	No Acreditada	54	26
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN INFORMATICA MENCION SEGURIDAD	Vespertino	No Acreditada	27	13
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN CONSTRUCCION	Diurno	No Acreditada	53	20
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN CONSTRUCCION	Vespertino	No Acreditada	157	68
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Diurno	No Acreditada	192	96
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Vespertino	No Acreditada	101	32
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Vespertino	No Acreditada	106	49
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TRABAJO SOCIAL	Diurno	No Acreditada	196	55
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TRABAJO SOCIAL	Vespertino	No Acreditada	167	37
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TRABAJO SOCIAL	Vespertino	No Acreditada	101	40
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	ASISTENTE DE PARVULO	Diurno	No Acreditada	58	30
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN INSTALACION Y MANTENCION DE REDES	Diurno	No Acreditada	45	23
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN INSTALACION Y MANTENCION DE REDES	Vespertino	No Acreditada	50	29
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO JURIDICO	Diurno	No Acreditada	118	50
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO JURIDICO	Vespertino	No Acreditada	89	44
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA MENCION EN GINECOOBSTETRICIA	Diurno	No Acreditada	390	162
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA MENCION EN GINECOOBSTETRICIA	Vespertino	No Acreditada	282	138
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA CON MENCION EN ANESTESIOLOGIA	Diurno	No Acreditada	58	40
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA	Diurno	No Acreditada	120	68
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA	Vespertino	No Acreditada	176	101
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	DIRECCION Y PRODUCCION DE TELEVISION	Diurno	No Acreditada	64	34
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	LOCUCION Y CONDUCCION DE RADIO Y TELEVISION	Diurno	No Acreditada	78	38
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	LOCUCION Y CONDUCCION DE RADIO Y TELEVISION	Vespertino	No Acreditada	54	24
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	COMUNICACION Y RELACIONES PUBLICAS	Diurno	No Acreditada	137	62
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	COMUNICACION Y RELACIONES PUBLICAS	Vespertino	No Acreditada	135	54
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TEATRO	Diurno	No Acreditada	87	36
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN SONIDO	Diurno	No Acreditada	173	88
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN SONIDO	Vespertino	No Acreditada	160	87
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	PUBLICIDAD	Diurno	No Acreditada	73	30
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	PUBLICIDAD	Vespertino	No Acreditada	47	24
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS	Diurno	No Acreditada	64	18
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS	Vespertino	No Acreditada	153	49
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS	Vespertino	No Acreditada	33	
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN SONIDO	Diurno	No Acreditada	246	40
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA E INSTRUMENTACION QUIRURGICA	Diurno	No Acreditada	200	70
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	COSMETOLOGIA	Diurno	No Acreditada	230	101
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA EN TURISMO	Diurno	No Acreditada	24	24
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN TURISMO	Diurno	No Acreditada	22	20
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	MASOTERAPIA	Diurno	No Acreditada	241	99
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	MASOTERAPIA	Vespertino	No Acreditada	129	65
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	PODOLOGIA CLINICA	Diurno	No Acreditada	61	21
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA RADIOTERAPIA E IMAGENOLOGIA	Diurno	No Acreditada	183	61
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA RADIOTERAPIA E IMAGENOLOGIA	Vespertino	No Acreditada	115	50
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA MENCION EN URGENCIA	Diurno	No Acreditada	412	163
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA MENCION EN URGENCIA	Vespertino	No Acreditada	337	149
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA MENCION EN PEDIATRIA	Diurno	No Acreditada	388	167
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA MENCION GERIATRIA	Diurno	No Acreditada	49	14
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	PELUQUERIA	Diurno	No Acreditada	255	91
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	AUDITORIA	Diurno	No Acreditada	66	30
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	AUDITORIA	Vespertino	No Acreditada	181	51
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	AUDITORIA	Vespertino	No Acreditada	158	33
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	COMERCIO INTERNACIONAL	Vespertino	No Acreditada	1	
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN MARKETING	Diurno	No Acreditada	61	23
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN MARKETING	Vespertino	No Acreditada	120	32
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN INFORMATICA	Diurno	No Acreditada	44	
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN INFORMATICA	Vespertino	No Acreditada	96	
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN INFORMATICA	Vespertino	No Acreditada	69	
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA EN PREVENCION DE RIESGOS	Diurno	No Acreditada	131	34
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA EN PREVENCION DE RIESGOS	Vespertino	No Acreditada	130	33
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	INGENIERIA EN PREVENCION DE RIESGOS	Vespertino	No Acreditada	150	45
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN GESTION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	64	35
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN GESTION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	85	36
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN GESTION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	4	
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN GESTION DE EMPRESAS MENCION MARKETING	Diurno	No Acreditada	56	31
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN GESTION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	199	92
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS	Diurno	No Acreditada	97	51
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS	Vespertino	No Acreditada	129	65
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS	Vespertino	No Acreditada	3	
INSTITUTO PROFESIONAL	IP AIEP	SEDE PROVIDENCIA	REGIÓN METROPOLITANA	TECNICO EN TRABAJO SOCIAL	Diurno	No Acreditada	125	47
